Timestamp,Building_ID,Floor,Room_ID,Room_Type,Room_Capacity,Occupancy_Count,Temperature_C,Humidity_Percent,Working_Hours,Day_of_Week,Hour,Minute,Day,Month,Day_of_Week_Num,Is_Weekend,Available_Capacity,Utilization_Percent,Occupancy_Ratio,Occupancy_Status,Overcrowding_Flag,Peak_Hour,Occupancy_Load_Category
2026-01-10 12:15:00,BLDG_A,1,A103,Meeting Room,20,0,22.11,55.99,0,Saturday,12,15,10,1,5,1,20,0.0,0.0,Low,0,0,Low Load
2026-01-10 12:30:00,BLDG_A,2,A201,Lab,30,0,22.98,68.32,0,Saturday,12,30,10,1,5,1,30,0.0,0.0,Low,0,0,Low Load
2026-01-10 12:45:00,BLDG_A,2,A202,Conference,25,0,23.01,62.17,0,Saturday,12,45,10,1,5,1,25,0.0,0.0,Low,0,0,Low Load
2026-01-10 13:00:00,BLDG_B,1,B101,Office,8,0,22.0,39.07,0,Saturday,13,0,10,1,5,1,8,0.0,0.0,Low,0,0,Low Load
2026-01-10 13:15:00,BLDG_B,1,B102,Office,15,2,22.56,47.91,0,Saturday,13,15,10,1,5,1,13,13.33,0.133,Low,0,0,Low Load
2026-01-10 13:30:00,BLDG_B,1,B103,Meeting Room,18,1,22.0,51.3,0,Saturday,13,30,10,1,5,1,17,5.56,0.056,Low,0,0,Low Load
2026-01-10 13:45:00,BLDG_B,2,B201,Training Room,35,3,21.09,62.33,0,Saturday,13,45,10,1,5,1,32,8.57,0.086,Low,0,0,Low Load
2026-01-10 14:00:00,BLDG_B,2,B202,Conference,25,0,21.9,68.46,0,Saturday,14,0,10,1,5,1,25,0.0,0.0,Low,0,1,Low Load
2026-01-10 14:15:00,BLDG_C,1,C101,Office,10,2,22.82,48.42,0,Saturday,14,15,10,1,5,1,8,20.0,0.2,Low,0,1,Low Load
2026-01-10 14:30:00,BLDG_C,1,C102,Office,14,0,22.79,55.26,0,Saturday,14,30,10,1,5,1,14,0.0,0.0,Low,0,1,Low Load
2026-01-10 14:45:00,BLDG_C,1,C103,Meeting Room,20,1,22.66,53.5,0,Saturday,14,45,10,1,5,1,19,5.0,0.05,Low,0,1,Low Load
2026-01-10 15:00:00,BLDG_C,2,C201,Lab,30,0,22.08,61.4,0,Saturday,15,0,10,1,5,1,30,0.0,0.0,Low,0,1,Low Load
2026-01-10 15:15:00,BLDG_C,2,C202,Training Room,40,0,22.47,49.26,0,Saturday,15,15,10,1,5,1,40,0.0,0.0,Low,0,1,Low Load
2026-01-10 15:30:00,BLDG_A,1,A101,Office,10,1,22.23,65.34,0,Saturday,15,30,10,1,5,1,9,10.0,0.1,Low,0,1,Low Load
2026-01-10 15:45:00,BLDG_A,1,A102,Office,12,1,21.13,59.7,0,Saturday,15,45,10,1,5,1,11,8.33,0.083,Low,0,1,Low Load
2026-01-10 16:00:00,BLDG_A,1,A103,Meeting Room,20,0,22.01,57.2,0,Saturday,16,0,10,1,5,1,20,0.0,0.0,Low,0,1,Low Load
2026-01-10 16:15:00,BLDG_A,2,A201,Lab,30,0,23.77,49.58,0,Saturday,16,15,10,1,5,1,30,0.0,0.0,Low,0,1,Low Load
2026-01-10 16:30:00,BLDG_A,2,A202,Conference,25,0,21.91,51.04,0,Saturday,16,30,10,1,5,1,25,0.0,0.0,Low,0,1,Low Load
2026-01-10 16:45:00,BLDG_B,1,B101,Office,8,1,23.45,66.97,0,Saturday,16,45,10,1,5,1,7,12.5,0.125,Low,0,1,Low Load
2026-01-10 17:00:00,BLDG_B,1,B102,Office,15,4,21.46,55.49,0,Saturday,17,0,10,1,5,1,11,26.67,0.267,Low,0,0,Low Load
2026-01-10 17:15:00,BLDG_B,1,B103,Meeting Room,18,0,21.77,50.59,0,Saturday,17,15,10,1,5,1,18,0.0,0.0,Low,0,0,Low Load
2026-01-10 17:30:00,BLDG_B,2,B201,Training Room,35,0,21.44,53.99,0,Saturday,17,30,10,1,5,1,35,0.0,0.0,Low,0,0,Low Load
2026-01-10 17:45:00,BLDG_B,2,B202,Conference,25,0,23.71,48.58,0,Saturday,17,45,10,1,5,1,25,0.0,0.0,Low,0,0,Low Load
2026-01-10 18:00:00,BLDG_C,1,C101,Office,10,3,22.16,55.5,0,Saturday,18,0,10,1,5,1,7,30.0,0.3,Low,0,0,Low Load
2026-01-10 18:15:00,BLDG_C,1,C102,Office,14,0,24.75,62.84,0,Saturday,18,15,10,1,5,1,14,0.0,0.0,Low,0,0,Low Load
2026-01-10 18:30:00,BLDG_C,1,C103,Meeting Room,20,1,21.08,56.47,0,Saturday,18,30,10,1,5,1,19,5.0,0.05,Low,0,0,Low Load
2026-01-10 18:45:00,BLDG_C,2,C201,Lab,30,0,24.45,60.66,0,Saturday,18,45,10,1,5,1,30,0.0,0.0,Low,0,0,Low Load
2026-01-10 19:00:00,BLDG_C,2,C202,Training Room,40,2,19.78,48.12,0,Saturday,19,0,10,1,5,1,38,5.0,0.05,Low,0,0,Low Load
2026-01-10 19:15:00,BLDG_A,1,A101,Office,10,1,24.16,62.76,0,Saturday,19,15,10,1,5,1,9,10.0,0.1,Low,0,0,Low Load
2026-01-10 19:30:00,BLDG_A,1,A102,Office,12,0,23.06,62.11,0,Saturday,19,30,10,1,5,1,12,0.0,0.0,Low,0,0,Low Load
2026-01-10 19:45:00,BLDG_A,1,A103,Meeting Room,20,0,22.69,56.92,0,Saturday,19,45,10,1,5,1,20,0.0,0.0,Low,0,0,Low Load
2026-01-10 20:00:00,BLDG_A,2,A201,Lab,30,0,20.48,52.72,0,Saturday,20,0,10,1,5,1,30,0.0,0.0,Low,0,0,Low Load
2026-01-10 20:15:00,BLDG_A,2,A202,Conference,25,0,22.52,51.06,0,Saturday,20,15,10,1,5,1,25,0.0,0.0,Low,0,0,Low Load
2026-01-10 20:30:00,BLDG_B,1,B101,Office,8,0,22.65,58.1,0,Saturday,20,30,10,1,5,1,8,0.0,0.0,Low,0,0,Low Load
2026-01-10 20:45:00,BLDG_B,1,B102,Office,15,0,22.21,55.65,0,Saturday,20,45,10,1,5,1,15,0.0,0.0,Low,0,0,Low Load
2026-01-10 21:00:00,BLDG_B,1,B103,Meeting Room,18,0,23.27,55.0,0,Saturday,21,0,10,1,5,1,18,0.0,0.0,Low,0,0,Low Load
2026-01-10 21:15:00,BLDG_B,2,B201,Training Room,35,1,23.85,41.33,0,Saturday,21,15,10,1,5,1,34,2.86,0.029,Low,0,0,Low Load
2026-01-10 21:30:00,BLDG_B,2,B202,Conference,25,0,23.03,54.95,0,Saturday,21,30,10,1,5,1,25,0.0,0.0,Low,0,0,Low Load
2026-01-10 21:45:00,BLDG_C,1,C101,Office,10,1,22.15,59.65,0,Saturday,21,45,10,1,5,1,9,10.0,0.1,Low,0,0,Low Load
2026-01-10 22:00:00,BLDG_C,1,C102,Office,14,2,23.28,53.17,0,Saturday,22,0,10,1,5,1,12,14.29,0.143,Low,0,0,Low Load
2026-01-10 22:15:00,BLDG_C,1,C103,Meeting Room,20,0,23.62,63.55,0,Saturday,22,15,10,1,5,1,20,0.0,0.0,Low,0,0,Low Load
2026-01-10 22:30:00,BLDG_C,2,C201,Lab,30,3,21.64,59.72,0,Saturday,22,30,10,1,5,1,27,10.0,0.1,Low,0,0,Low Load
2026-01-10 22:45:00,BLDG_C,2,C202,Training Room,40,5,24.57,48.87,0,Saturday,22,45,10,1,5,1,35,12.5,0.125,Low,0,0,Low Load
2026-01-10 23:00:00,BLDG_A,1,A101,Office,10,0,23.6,55.4,0,Saturday,23,0,10,1,5,1,10,0.0,0.0,Low,0,0,Low Load
2026-01-10 23:15:00,BLDG_A,1,A102,Office,12,0,23.2,59.05,0,Saturday,23,15,10,1,5,1,12,0.0,0.0,Low,0,0,Low Load
2026-01-10 23:30:00,BLDG_A,1,A103,Meeting Room,20,1,22.96,53.19,0,Saturday,23,30,10,1,5,1,19,5.0,0.05,Low,0,0,Low Load
2026-01-10 23:45:00,BLDG_A,2,A201,Lab,30,5,21.62,50.89,0,Saturday,23,45,10,1,5,1,25,16.67,0.167,Low,0,0,Low Load
2026-01-11 00:00:00,BLDG_A,2,A202,Conference,25,1,23.75,44.52,0,Sunday,0,0,11,1,6,1,24,4.0,0.04,Low,0,0,Low Load
2026-01-11 00:15:00,BLDG_B,1,B101,Office,8,0,20.25,55.23,0,Sunday,0,15,11,1,6,1,8,0.0,0.0,Low,0,0,Low Load
2026-01-11 00:30:00,BLDG_B,1,B102,Office,15,0,22.24,59.63,0,Sunday,0,30,11,1,6,1,15,0.0,0.0,Low,0,0,Low Load
2026-01-11 00:45:00,BLDG_B,1,B103,Meeting Room,18,0,22.98,52.9,0,Sunday,0,45,11,1,6,1,18,0.0,0.0,Low,0,0,Low Load
2026-01-11 01:00:00,BLDG_B,2,B201,Training Room,35,3,23.27,50.16,0,Sunday,1,0,11,1,6,1,32,8.57,0.086,Low,0,0,Low Load
2026-01-11 01:15:00,BLDG_B,2,B202,Conference,25,0,23.95,57.75,0,Sunday,1,15,11,1,6,1,25,0.0,0.0,Low,0,0,Low Load
2026-01-11 01:30:00,BLDG_C,1,C101,Office,10,0,23.49,47.41,0,Sunday,1,30,11,1,6,1,10,0.0,0.0,Low,0,0,Low Load
2026-01-11 01:45:00,BLDG_C,1,C102,Office,14,3,23.93,57.03,0,Sunday,1,45,11,1,6,1,11,21.43,0.214,Low,0,0,Low Load
2026-01-11 02:00:00,BLDG_C,1,C103,Meeting Room,20,1,22.45,59.75,0,Sunday,2,0,11,1,6,1,19,5.0,0.05,Low,0,0,Low Load
2026-01-11 02:15:00,BLDG_C,2,C201,Lab,30,0,22.98,61.1,0,Sunday,2,15,11,1,6,1,30,0.0,0.0,Low,0,0,Low Load
2026-01-11 02:30:00,BLDG_C,2,C202,Training Room,40,0,21.96,46.64,0,Sunday,2,30,11,1,6,1,40,0.0,0.0,Low,0,0,Low Load
2026-01-11 02:45:00,BLDG_A,1,A101,Office,10,0,20.51,60.11,0,Sunday,2,45,11,1,6,1,10,0.0,0.0,Low,0,0,Low Load
2026-01-11 03:00:00,BLDG_A,1,A102,Office,12,3,24.41,43.62,0,Sunday,3,0,11,1,6,1,9,25.0,0.25,Low,0,0,Low Load
2026-01-11 03:15:00,BLDG_A,1,A103,Meeting Room,20,2,24.41,51.8,0,Sunday,3,15,11,1,6,1,18,10.0,0.1,Low,0,0,Low Load
2026-01-11 03:30:00,BLDG_A,2,A201,Lab,30,1,20.29,56.87,0,Sunday,3,30,11,1,6,1,29,3.33,0.033,Low,0,0,Low Load
2026-01-11 03:45:00,BLDG_A,2,A202,Conference,25,0,22.94,44.07,0,Sunday,3,45,11,1,6,1,25,0.0,0.0,Low,0,0,Low Load
2026-01-11 04:00:00,BLDG_B,1,B101,Office,8,1,23.93,49.52,0,Sunday,4,0,11,1,6,1,7,12.5,0.125,Low,0,0,Low Load
2026-01-11 04:15:00,BLDG_B,1,B102,Office,15,0,20.11,53.14,0,Sunday,4,15,11,1,6,1,15,0.0,0.0,Low,0,0,Low Load
2026-01-11 04:30:00,BLDG_B,1,B103,Meeting Room,18,0,20.84,58.17,0,Sunday,4,30,11,1,6,1,18,0.0,0.0,Low,0,0,Low Load
2026-01-11 04:45:00,BLDG_B,2,B201,Training Room,35,0,21.41,51.12,0,Sunday,4,45,11,1,6,1,35,0.0,0.0,Low,0,0,Low Load
2026-01-11 05:00:00,BLDG_B,2,B202,Conference,25,3,23.42,54.09,0,Sunday,5,0,11,1,6,1,22,12.0,0.12,Low,0,0,Low Load
2026-01-11 05:15:00,BLDG_C,1,C101,Office,10,1,21.31,55.23,0,Sunday,5,15,11,1,6,1,9,10.0,0.1,Low,0,0,Low Load
2026-01-11 05:30:00,BLDG_C,1,C102,Office,14,1,22.14,58.05,0,Sunday,5,30,11,1,6,1,13,7.14,0.071,Low,0,0,Low Load
2026-01-11 05:45:00,BLDG_C,1,C103,Meeting Room,20,0,23.31,58.86,0,Sunday,5,45,11,1,6,1,20,0.0,0.0,Low,0,0,Low Load
2026-01-11 06:00:00,BLDG_C,2,C201,Lab,30,0,24.13,33.67,0,Sunday,6,0,11,1,6,1,30,0.0,0.0,Low,0,0,Low Load
2026-01-11 06:15:00,BLDG_C,2,C202,Training Room,40,0,23.93,52.78,0,Sunday,6,15,11,1,6,1,40,0.0,0.0,Low,0,0,Low Load
2026-01-11 06:30:00,BLDG_A,1,A101,Office,10,0,21.39,62.19,0,Sunday,6,30,11,1,6,1,10,0.0,0.0,Low,0,0,Low Load
2026-01-11 06:45:00,BLDG_A,1,A102,Office,12,0,24.05,54.61,0,Sunday,6,45,11,1,6,1,12,0.0,0.0,Low,0,0,Low Load
2026-01-11 07:00:00,BLDG_A,1,A103,Meeting Room,20,0,22.0,47.88,0,Sunday,7,0,11,1,6,1,20,0.0,0.0,Low,0,0,Low Load
2026-01-11 07:15:00,BLDG_A,2,A201,Lab,30,4,23.58,42.97,0,Sunday,7,15,11,1,6,1,26,13.33,0.133,Low,0,0,Low Load
2026-01-11 07:30:00,BLDG_A,2,A202,Conference,25,0,21.66,64.05,0,Sunday,7,30,11,1,6,1,25,0.0,0.0,Low,0,0,Low Load
2026-01-11 07:45:00,BLDG_B,1,B101,Office,8,0,24.63,54.77,0,Sunday,7,45,11,1,6,1,8,0.0,0.0,Low,0,0,Low Load
2026-01-11 08:00:00,BLDG_B,1,B102,Office,15,0,21.89,49.39,0,Sunday,8,0,11,1,6,1,15,0.0,0.0,Low,0,0,Low Load
2026-01-11 08:15:00,BLDG_B,1,B103,Meeting Room,18,0,22.81,46.4,0,Sunday,8,15,11,1,6,1,18,0.0,0.0,Low,0,0,Low Load
2026-01-11 08:30:00,BLDG_B,2,B201,Training Room,35,0,22.24,42.38,0,Sunday,8,30,11,1,6,1,35,0.0,0.0,Low,0,0,Low Load
2026-01-11 08:45:00,BLDG_B,2,B202,Conference,25,0,21.61,48.9,0,Sunday,8,45,11,1,6,1,25,0.0,0.0,Low,0,0,Low Load
2026-01-11 09:00:00,BLDG_C,1,C101,Office,10,2,22.77,56.72,0,Sunday,9,0,11,1,6,1,8,20.0,0.2,Low,0,1,Low Load
2026-01-11 09:15:00,BLDG_C,1,C102,Office,14,0,21.92,56.51,0,Sunday,9,15,11,1,6,1,14,0.0,0.0,Low,0,1,Low Load
2026-01-11 09:30:00,BLDG_C,1,C103,Meeting Room,20,0,23.79,46.58,0,Sunday,9,30,11,1,6,1,20,0.0,0.0,Low,0,1,Low Load
2026-01-11 09:45:00,BLDG_C,2,C201,Lab,30,0,22.0,56.15,0,Sunday,9,45,11,1,6,1,30,0.0,0.0,Low,0,1,Low Load
2026-01-11 10:00:00,BLDG_C,2,C202,Training Room,40,0,22.37,53.35,0,Sunday,10,0,11,1,6,1,40,0.0,0.0,Low,0,1,Low Load
2026-01-11 10:15:00,BLDG_A,1,A101,Office,10,0,23.28,56.67,0,Sunday,10,15,11,1,6,1,10,0.0,0.0,Low,0,1,Low Load
2026-01-11 10:30:00,BLDG_A,1,A102,Office,12,0,22.18,60.58,0,Sunday,10,30,11,1,6,1,12,0.0,0.0,Low,0,1,Low Load
2026-01-11 10:45:00,BLDG_A,1,A103,Meeting Room,20,0,22.33,55.73,0,Sunday,10,45,11,1,6,1,20,0.0,0.0,Low,0,1,Low Load
2026-01-11 11:00:00,BLDG_A,2,A201,Lab,30,6,21.09,60.39,0,Sunday,11,0,11,1,6,1,24,20.0,0.2,Low,0,1,Low Load
2026-01-11 11:15:00,BLDG_A,2,A202,Conference,25,0,22.96,66.03,0,Sunday,11,15,11,1,6,1,25,0.0,0.0,Low,0,1,Low Load
2026-01-11 11:30:00,BLDG_B,1,B101,Office,8,1,22.9,51.08,0,Sunday,11,30,11,1,6,1,7,12.5,0.125,Low,0,1,Low Load
2026-01-11 11:45:00,BLDG_B,1,B102,Office,15,1,22.4,49.5,0,Sunday,11,45,11,1,6,1,14,6.67,0.067,Low,0,1,Low Load
2026-01-11 12:00:00,BLDG_B,1,B103,Meeting Room,18,0,22.94,49.63,0,Sunday,12,0,11,1,6,1,18,0.0,0.0,Low,0,0,Low Load
2026-01-11 12:15:00,BLDG_B,2,B201,Training Room,35,0,21.07,57.74,0,Sunday,12,15,11,1,6,1,35,0.0,0.0,Low,0,0,Low Load
2026-01-11 12:30:00,BLDG_B,2,B202,Conference,25,2,22.98,61.76,0,Sunday,12,30,11,1,6,1,23,8.0,0.08,Low,0,0,Low Load
2026-01-11 12:45:00,BLDG_C,1,C101,Office,10,1,23.17,57.13,0,Sunday,12,45,11,1,6,1,9,10.0,0.1,Low,0,0,Low Load
2026-01-11 13:00:00,BLDG_C,1,C102,Office,14,0,22.06,70.5,0,Sunday,13,0,11,1,6,1,14,0.0,0.0,Low,0,0,Low Load
2026-01-11 13:15:00,BLDG_C,1,C103,Meeting Room,20,0,21.9,58.04,0,Sunday,13,15,11,1,6,1,20,0.0,0.0,Low,0,0,Low Load
2026-01-11 13:30:00,BLDG_C,2,C201,Lab,30,2,21.01,62.86,0,Sunday,13,30,11,1,6,1,28,6.67,0.067,Low,0,0,Low Load
2026-01-11 13:45:00,BLDG_C,2,C202,Training Room,40,1,21.37,63.32,0,Sunday,13,45,11,1,6,1,39,2.5,0.025,Low,0,0,Low Load
2026-01-11 14:00:00,BLDG_A,1,A101,Office,10,1,21.18,67.44,0,Sunday,14,0,11,1,6,1,9,10.0,0.1,Low,0,1,Low Load
2026-01-11 14:15:00,BLDG_A,1,A102,Office,12,1,22.69,66.13,0,Sunday,14,15,11,1,6,1,11,8.33,0.083,Low,0,1,Low Load
2026-01-11 14:30:00,BLDG_A,1,A103,Meeting Room,20,1,22.67,50.38,0,Sunday,14,30,11,1,6,1,19,5.0,0.05,Low,0,1,Low Load
2026-01-11 14:45:00,BLDG_A,2,A201,Lab,30,3,23.27,55.1,0,Sunday,14,45,11,1,6,1,27,10.0,0.1,Low,0,1,Low Load
2026-01-11 15:00:00,BLDG_A,2,A202,Conference,25,0,22.86,54.51,0,Sunday,15,0,11,1,6,1,25,0.0,0.0,Low,0,1,Low Load
2026-01-11 15:15:00,BLDG_B,1,B101,Office,8,0,20.93,58.96,0,Sunday,15,15,11,1,6,1,8,0.0,0.0,Low,0,1,Low Load
2026-01-11 15:30:00,BLDG_B,1,B102,Office,15,0,22.95,51.65,0,Sunday,15,30,11,1,6,1,15,0.0,0.0,Low,0,1,Low Load
2026-01-11 15:45:00,BLDG_B,1,B103,Meeting Room,18,3,22.11,59.62,0,Sunday,15,45,11,1,6,1,15,16.67,0.167,Low,0,1,Low Load
2026-01-11 16:00:00,BLDG_B,2,B201,Training Room,35,0,22.84,60.16,0,Sunday,16,0,11,1,6,1,35,0.0,0.0,Low,0,1,Low Load
2026-01-11 16:15:00,BLDG_B,2,B202,Conference,25,0,23.9,48.04,0,Sunday,16,15,11,1,6,1,25,0.0,0.0,Low,0,1,Low Load
2026-01-11 16:30:00,BLDG_C,1,C101,Office,10,1,23.81,59.62,0,Sunday,16,30,11,1,6,1,9,10.0,0.1,Low,0,1,Low Load
2026-01-11 16:45:00,BLDG_C,1,C102,Office,14,3,21.78,45.35,0,Sunday,16,45,11,1,6,1,11,21.43,0.214,Low,0,1,Low Load
2026-01-11 17:00:00,BLDG_C,1,C103,Meeting Room,20,0,23.49,58.49,0,Sunday,17,0,11,1,6,1,20,0.0,0.0,Low,0,0,Low Load
2026-01-11 17:15:00,BLDG_C,2,C201,Lab,30,1,21.35,60.37,0,Sunday,17,15,11,1,6,1,29,3.33,0.033,Low,0,0,Low Load
2026-01-11 17:30:00,BLDG_C,2,C202,Training Room,40,0,24.09,75.0,0,Sunday,17,30,11,1,6,1,40,0.0,0.0,Low,0,0,Low Load
2026-01-11 17:45:00,BLDG_A,1,A101,Office,10,1,23.4,51.55,0,Sunday,17,45,11,1,6,1,9,10.0,0.1,Low,0,0,Low Load
2026-01-11 18:00:00,BLDG_A,1,A102,Office,12,0,21.98,47.35,0,Sunday,18,0,11,1,6,1,12,0.0,0.0,Low,0,0,Low Load
2026-01-11 18:15:00,BLDG_A,1,A103,Meeting Room,20,0,24.77,56.91,0,Sunday,18,15,11,1,6,1,20,0.0,0.0,Low,0,0,Low Load
2026-01-11 18:30:00,BLDG_A,2,A201,Lab,30,2,22.33,53.79,0,Sunday,18,30,11,1,6,1,28,6.67,0.067,Low,0,0,Low Load
2026-01-11 18:45:00,BLDG_A,2,A202,Conference,25,3,22.66,58.71,0,Sunday,18,45,11,1,6,1,22,12.0,0.12,Low,0,0,Low Load
2026-01-11 19:00:00,BLDG_B,1,B101,Office,8,0,22.29,45.15,0,Sunday,19,0,11,1,6,1,8,0.0,0.0,Low,0,0,Low Load
2026-01-11 19:15:00,BLDG_B,1,B102,Office,15,0,22.39,55.4,0,Sunday,19,15,11,1,6,1,15,0.0,0.0,Low,0,0,Low Load
2026-01-11 19:30:00,BLDG_B,1,B103,Meeting Room,18,0,22.66,55.38,0,Sunday,19,30,11,1,6,1,18,0.0,0.0,Low,0,0,Low Load
2026-01-11 19:45:00,BLDG_B,2,B201,Training Room,35,0,21.6,57.85,0,Sunday,19,45,11,1,6,1,35,0.0,0.0,Low,0,0,Low Load
2026-01-11 20:00:00,BLDG_B,2,B202,Conference,25,2,21.32,56.11,0,Sunday,20,0,11,1,6,1,23,8.0,0.08,Low,0,0,Low Load
2026-01-11 20:15:00,BLDG_C,1,C101,Office,10,1,23.63,54.33,0,Sunday,20,15,11,1,6,1,9,10.0,0.1,Low,0,0,Low Load
2026-01-11 20:30:00,BLDG_C,1,C102,Office,14,0,21.94,58.27,0,Sunday,20,30,11,1,6,1,14,0.0,0.0,Low,0,0,Low Load
2026-01-11 20:45:00,BLDG_C,1,C103,Meeting Room,20,1,23.46,55.92,0,Sunday,20,45,11,1,6,1,19,5.0,0.05,Low,0,0,Low Load
2026-01-11 21:00:00,BLDG_C,2,C201,Lab,30,4,22.81,60.49,0,Sunday,21,0,11,1,6,1,26,13.33,0.133,Low,0,0,Low Load
2026-01-11 21:15:00,BLDG_C,2,C202,Training Room,40,5,21.73,42.34,0,Sunday,21,15,11,1,6,1,35,12.5,0.125,Low,0,0,Low Load
2026-01-11 21:30:00,BLDG_A,1,A101,Office,10,2,23.01,43.0,0,Sunday,21,30,11,1,6,1,8,20.0,0.2,Low,0,0,Low Load
2026-01-11 21:45:00,BLDG_A,1,A102,Office,12,0,23.63,53.04,0,Sunday,21,45,11,1,6,1,12,0.0,0.0,Low,0,0,Low Load
2026-01-11 22:00:00,BLDG_A,1,A103,Meeting Room,20,0,24.38,47.67,0,Sunday,22,0,11,1,6,1,20,0.0,0.0,Low,0,0,Low Load
2026-01-11 22:15:00,BLDG_A,2,A201,Lab,30,0,22.95,57.73,0,Sunday,22,15,11,1,6,1,30,0.0,0.0,Low,0,0,Low Load
2026-01-11 22:30:00,BLDG_A,2,A202,Conference,25,2,23.79,56.39,0,Sunday,22,30,11,1,6,1,23,8.0,0.08,Low,0,0,Low Load
2026-01-11 22:45:00,BLDG_B,1,B101,Office,8,1,22.39,55.44,0,Sunday,22,45,11,1,6,1,7,12.5,0.125,Low,0,0,Low Load
2026-01-11 23:00:00,BLDG_B,1,B102,Office,15,1,22.96,60.41,0,Sunday,23,0,11,1,6,1,14,6.67,0.067,Low,0,0,Low Load
2026-01-11 23:15:00,BLDG_B,1,B103,Meeting Room,18,2,22.75,49.34,0,Sunday,23,15,11,1,6,1,16,11.11,0.111,Low,0,0,Low Load
2026-01-11 23:30:00,BLDG_B,2,B201,Training Room,35,1,22.67,56.35,0,Sunday,23,30,11,1,6,1,34,2.86,0.029,Low,0,0,Low Load
2026-01-11 23:45:00,BLDG_B,2,B202,Conference,25,6,22.07,57.96,0,Sunday,23,45,11,1,6,1,19,24.0,0.24,Low,0,0,Low Load
2026-01-12 00:00:00,BLDG_C,1,C101,Office,10,1,22.82,71.36,0,Monday,0,0,12,1,0,0,9,10.0,0.1,Low,0,0,Low Load
2026-01-12 00:15:00,BLDG_C,1,C102,Office,14,0,23.09,49.41,0,Monday,0,15,12,1,0,0,14,0.0,0.0,Low,0,0,Low Load
2026-01-12 00:30:00,BLDG_C,1,C103,Meeting Room,20,0,23.0,60.92,0,Monday,0,30,12,1,0,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-12 00:45:00,BLDG_C,2,C201,Lab,30,2,24.21,54.34,0,Monday,0,45,12,1,0,0,28,6.67,0.067,Low,0,0,Low Load
2026-01-12 01:00:00,BLDG_C,2,C202,Training Room,40,0,25.94,57.76,0,Monday,1,0,12,1,0,0,40,0.0,0.0,Low,0,0,Low Load
2026-01-12 01:15:00,BLDG_A,1,A101,Office,10,0,21.87,48.4,0,Monday,1,15,12,1,0,0,10,0.0,0.0,Low,0,0,Low Load
2026-01-12 01:30:00,BLDG_A,1,A102,Office,12,2,22.26,55.89,0,Monday,1,30,12,1,0,0,10,16.67,0.167,Low,0,0,Low Load
2026-01-12 01:45:00,BLDG_A,1,A103,Meeting Room,20,1,23.58,49.07,0,Monday,1,45,12,1,0,0,19,5.0,0.05,Low,0,0,Low Load
2026-01-12 02:00:00,BLDG_A,2,A201,Lab,30,0,22.97,59.21,0,Monday,2,0,12,1,0,0,30,0.0,0.0,Low,0,0,Low Load
2026-01-12 02:15:00,BLDG_A,2,A202,Conference,25,2,21.73,59.74,0,Monday,2,15,12,1,0,0,23,8.0,0.08,Low,0,0,Low Load
2026-01-12 02:30:00,BLDG_B,1,B101,Office,8,0,22.07,48.39,0,Monday,2,30,12,1,0,0,8,0.0,0.0,Low,0,0,Low Load
2026-01-12 02:45:00,BLDG_B,1,B102,Office,15,3,23.46,59.23,0,Monday,2,45,12,1,0,0,12,20.0,0.2,Low,0,0,Low Load
2026-01-12 03:00:00,BLDG_B,1,B103,Meeting Room,18,3,26.08,43.04,0,Monday,3,0,12,1,0,0,15,16.67,0.167,Low,0,0,Low Load
2026-01-12 03:15:00,BLDG_B,2,B201,Training Room,35,0,21.96,49.04,0,Monday,3,15,12,1,0,0,35,0.0,0.0,Low,0,0,Low Load
2026-01-12 03:30:00,BLDG_B,2,B202,Conference,25,0,22.34,46.48,0,Monday,3,30,12,1,0,0,25,0.0,0.0,Low,0,0,Low Load
2026-01-12 03:45:00,BLDG_C,1,C101,Office,10,1,22.76,58.37,0,Monday,3,45,12,1,0,0,9,10.0,0.1,Low,0,0,Low Load
2026-01-12 04:00:00,BLDG_C,1,C102,Office,14,1,23.42,52.39,0,Monday,4,0,12,1,0,0,13,7.14,0.071,Low,0,0,Low Load
2026-01-12 04:15:00,BLDG_C,1,C103,Meeting Room,20,5,22.98,41.96,0,Monday,4,15,12,1,0,0,15,25.0,0.25,Low,0,0,Low Load
2026-01-12 04:30:00,BLDG_C,2,C201,Lab,30,0,20.61,55.12,0,Monday,4,30,12,1,0,0,30,0.0,0.0,Low,0,0,Low Load
2026-01-12 04:45:00,BLDG_C,2,C202,Training Room,40,1,22.14,69.08,0,Monday,4,45,12,1,0,0,39,2.5,0.025,Low,0,0,Low Load
2026-01-12 05:00:00,BLDG_A,1,A101,Office,10,1,23.57,48.48,0,Monday,5,0,12,1,0,0,9,10.0,0.1,Low,0,0,Low Load
2026-01-12 05:15:00,BLDG_A,1,A102,Office,12,0,22.74,56.21,0,Monday,5,15,12,1,0,0,12,0.0,0.0,Low,0,0,Low Load
2026-01-12 05:30:00,BLDG_A,1,A103,Meeting Room,20,0,22.48,55.1,0,Monday,5,30,12,1,0,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-12 05:45:00,BLDG_A,2,A201,Lab,30,0,21.72,51.22,0,Monday,5,45,12,1,0,0,30,0.0,0.0,Low,0,0,Low Load
2026-01-12 06:00:00,BLDG_A,2,A202,Conference,25,0,22.81,59.23,0,Monday,6,0,12,1,0,0,25,0.0,0.0,Low,0,0,Low Load
