Event_ID,Timestamp,Building_ID,Zone,Person_ID,Person_Type,Badge_ID,Access_Type,Authorization_Status,Risk_Level,Event_Type,Access_Duration_Min,Security_Alert,CCTV_Status,Incident_Detected,Hour,Day,Day_of_Week,Month,Date,Working_Hours,Unauthorized_Access,Security_Alert_Flag,Incident_Flag,CCTV_Issue_Flag,High_Risk_Flag,Security_Event_Score,Security_Status
SEC_1438,2026-01-31 06:30:00,BLDG_B,Meeting Room,P1215,Employee,BADGE_10352,Exit,Authorized,Low,Normal Access,112,No,Normal,No,6,31,Saturday,1,2026-01-31,No,0,0,0,0,0,0,Normal
SEC_1439,2026-01-31 07:00:00,BLDG_C,Restricted Zone,P1200,Visitor,BADGE_10226,Entry,Denied,High,Failed Access,32,Yes,Normal,Yes,7,31,Saturday,1,2026-01-31,No,0,1,1,0,1,3,Warning
SEC_1440,2026-01-31 07:30:00,BLDG_A,Parking Area,P1088,Employee,BADGE_10063,Entry,Denied,High,Failed Access,155,Yes,Unusual,No,7,31,Saturday,1,2026-01-31,No,0,1,0,1,1,3,Warning
SEC_1441,2026-01-31 08:00:00,BLDG_C,Restricted Zone,P1212,Employee,BADGE_10389,Entry,Denied,High,Failed Access,149,Yes,Normal,Yes,8,31,Saturday,1,2026-01-31,No,0,1,1,0,1,3,Warning
SEC_1442,2026-01-31 08:30:00,BLDG_B,Restricted Zone,P1232,Visitor,BADGE_10259,Entry,Authorized,Low,Normal Access,129,No,Normal,No,8,31,Saturday,1,2026-01-31,No,0,0,0,0,0,0,Normal
SEC_1443,2026-01-31 09:00:00,BLDG_B,Office Floor,P1010,Employee,BADGE_10313,Exit,Authorized,Low,Normal Access,154,No,Normal,No,9,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1444,2026-01-31 09:30:00,BLDG_A,Common Area,P1171,Visitor,BADGE_10318,Exit,Authorized,Medium,Normal Access,125,No,Normal,No,9,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1445,2026-01-31 10:00:00,BLDG_B,Office Floor,P1045,Employee,BADGE_10146,Entry,Authorized,Low,Normal Access,113,No,Normal,No,10,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1446,2026-01-31 10:30:00,BLDG_B,Office Floor,P1251,Employee,BADGE_10041,Exit,Authorized,Low,Normal Access,100,No,Normal,No,10,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1447,2026-01-31 11:00:00,BLDG_A,Restricted Zone,P1122,Employee,BADGE_10077,Entry,Authorized,Low,Normal Access,57,No,Normal,No,11,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1448,2026-01-31 11:30:00,BLDG_C,Restricted Zone,P1172,Employee,BADGE_10442,Entry,Authorized,Low,Normal Access,105,No,Normal,No,11,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1449,2026-01-31 12:00:00,BLDG_B,Common Area,P1059,Employee,BADGE_10309,Entry,Authorized,Low,Normal Access,53,No,Normal,No,12,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1450,2026-01-31 12:30:00,BLDG_A,Office Floor,P1028,Employee,BADGE_10306,Entry,Authorized,Low,Normal Access,3,No,Normal,No,12,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1451,2026-01-31 13:00:00,BLDG_A,Restricted Zone,P1036,Employee,BADGE_10002,Exit,Authorized,Low,Normal Access,128,No,Normal,No,13,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1452,2026-01-31 13:30:00,BLDG_B,Server Room,P1064,Employee,BADGE_10290,Exit,Authorized,Medium,Normal Access,19,No,Normal,No,13,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1453,2026-01-31 14:00:00,BLDG_B,Office Floor,P1245,Employee,BADGE_10450,Entry,Authorized,Low,Normal Access,35,No,Normal,No,14,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1454,2026-01-31 14:30:00,BLDG_A,Meeting Room,P1232,Employee,BADGE_10295,Exit,Authorized,Low,Normal Access,170,No,Normal,No,14,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1455,2026-01-31 15:00:00,BLDG_A,Restricted Zone,P1039,Employee,BADGE_10038,Entry,Authorized,Low,Normal Access,45,No,Normal,No,15,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1456,2026-01-31 15:30:00,BLDG_A,Restricted Zone,P1251,Employee,BADGE_10123,Exit,Denied,High,Failed Access,70,Yes,Normal,Yes,15,31,Saturday,1,2026-01-31,Yes,0,1,1,0,1,3,Warning
SEC_1457,2026-01-31 16:00:00,BLDG_C,Parking Area,P1266,Contractor,BADGE_10141,Entry,Authorized,Low,Normal Access,131,No,Normal,No,16,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1458,2026-01-31 16:30:00,BLDG_A,Parking Area,P1091,Employee,BADGE_10424,Entry,Denied,Medium,Failed Access,115,No,Normal,No,16,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1459,2026-01-31 17:00:00,BLDG_A,Parking Area,P1136,Employee,BADGE_10248,Exit,Authorized,Low,Normal Access,104,No,Normal,No,17,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1460,2026-01-31 17:30:00,BLDG_B,Common Area,P1160,Visitor,BADGE_10333,Entry,Authorized,Low,Normal Access,19,No,Normal,No,17,31,Saturday,1,2026-01-31,Yes,0,0,0,0,0,0,Normal
SEC_1461,2026-01-31 18:00:00,BLDG_C,Office Floor,P1149,Employee,BADGE_10111,Exit,Authorized,High,Suspicious Activity,153,Yes,Unusual,Yes,18,31,Saturday,1,2026-01-31,No,0,1,1,1,1,4,Critical
SEC_1462,2026-01-31 18:30:00,BLDG_B,Common Area,P1153,Visitor,BADGE_10103,Entry,Authorized,Low,Normal Access,25,No,Normal,No,18,31,Saturday,1,2026-01-31,No,0,0,0,0,0,0,Normal
SEC_1463,2026-01-31 19:00:00,BLDG_B,Office Floor,P1078,Visitor,BADGE_10067,Exit,Authorized,Low,Normal Access,177,No,Normal,No,19,31,Saturday,1,2026-01-31,No,0,0,0,0,0,0,Normal
SEC_1464,2026-01-31 19:30:00,BLDG_A,Office Floor,P1063,Employee,BADGE_10297,Entry,Authorized,Low,Normal Access,8,No,Normal,No,19,31,Saturday,1,2026-01-31,No,0,0,0,0,0,0,Normal
SEC_1465,2026-01-31 20:00:00,BLDG_B,Meeting Room,P1247,Contractor,BADGE_10361,Entry,Authorized,Low,Normal Access,105,No,Normal,No,20,31,Saturday,1,2026-01-31,No,0,0,0,0,0,0,Normal
SEC_1466,2026-01-31 20:30:00,BLDG_A,Common Area,P1036,Employee,BADGE_10019,Exit,Denied,Low,Restricted Access,92,Yes,Normal,No,20,31,Saturday,1,2026-01-31,No,0,1,0,0,0,1,Monitoring
SEC_1467,2026-01-31 21:00:00,BLDG_C,Parking Area,P1064,Employee,BADGE_10324,Entry,Authorized,Low,Normal Access,81,No,Normal,No,21,31,Saturday,1,2026-01-31,No,0,0,0,0,0,0,Normal
SEC_1468,2026-01-31 21:30:00,BLDG_A,Office Floor,P1019,Visitor,BADGE_10332,Exit,Authorized,Low,Normal Access,63,No,Normal,No,21,31,Saturday,1,2026-01-31,No,0,0,0,0,0,0,Normal
SEC_1469,2026-01-31 22:00:00,BLDG_C,Meeting Room,P1111,Employee,BADGE_10277,Entry,Authorized,Low,Normal Access,51,No,Normal,No,22,31,Saturday,1,2026-01-31,No,0,0,0,0,0,0,Normal
SEC_1470,2026-01-31 22:30:00,BLDG_A,Office Floor,P1048,Employee,BADGE_10087,Exit,Authorized,Low,Normal Access,130,No,Normal,No,22,31,Saturday,1,2026-01-31,No,0,0,0,0,0,0,Normal
SEC_1471,2026-01-31 23:00:00,BLDG_C,Office Floor,P1160,Employee,BADGE_10316,Entry,Authorized,Low,Normal Access,110,No,Normal,No,23,31,Saturday,1,2026-01-31,No,0,0,0,0,0,0,Normal
SEC_1472,2026-01-31 23:30:00,BLDG_B,Office Floor,P1119,Employee,BADGE_10199,Exit,Authorized,Low,Normal Access,146,No,Normal,No,23,31,Saturday,1,2026-01-31,No,0,0,0,0,0,0,Normal
SEC_1473,2026-02-01 00:00:00,BLDG_A,Meeting Room,P1075,Contractor,BADGE_10144,Exit,Authorized,Medium,Normal Access,88,No,Normal,No,0,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1474,2026-02-01 00:30:00,BLDG_B,Common Area,P1110,Employee,BADGE_10482,Exit,Authorized,Low,Normal Access,83,No,Normal,No,0,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1475,2026-02-01 01:00:00,BLDG_C,Meeting Room,P1286,Employee,BADGE_10479,Exit,Authorized,Medium,Normal Access,88,No,Normal,No,1,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1476,2026-02-01 01:30:00,BLDG_A,Office Floor,P1129,Employee,BADGE_10488,Exit,Authorized,Low,Normal Access,137,No,Normal,No,1,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1477,2026-02-01 02:00:00,BLDG_B,Common Area,P1169,Employee,BADGE_10443,Entry,Authorized,Low,Normal Access,145,No,Normal,No,2,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1478,2026-02-01 02:30:00,BLDG_A,Parking Area,P1021,Contractor,BADGE_10316,Exit,Authorized,Medium,Normal Access,53,No,Normal,No,2,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1479,2026-02-01 03:00:00,BLDG_A,Common Area,P1218,Employee,BADGE_10088,Exit,Authorized,Low,Normal Access,25,No,Normal,No,3,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1480,2026-02-01 03:30:00,BLDG_A,Server Room,P1196,Employee,BADGE_10212,Exit,Authorized,Medium,Normal Access,17,No,Normal,No,3,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1481,2026-02-01 04:00:00,BLDG_B,Common Area,P1290,Employee,BADGE_10060,Entry,Authorized,Low,Normal Access,3,No,Normal,No,4,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1482,2026-02-01 04:30:00,BLDG_A,Common Area,P1176,Employee,BADGE_10073,Exit,Authorized,Low,Normal Access,101,No,Normal,No,4,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1483,2026-02-01 05:00:00,BLDG_B,Parking Area,P1206,Employee,BADGE_10234,Entry,Authorized,Low,Normal Access,171,No,Normal,No,5,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1484,2026-02-01 05:30:00,BLDG_B,Common Area,P1137,Employee,BADGE_10259,Entry,Authorized,Medium,Normal Access,79,No,Normal,No,5,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1485,2026-02-01 06:00:00,BLDG_A,Restricted Zone,P1290,Employee,BADGE_10147,Entry,Denied,Critical,Failed Access,40,Yes,Normal,Yes,6,1,Sunday,2,2026-02-01,No,0,1,1,0,1,3,Warning
SEC_1486,2026-02-01 06:30:00,BLDG_B,Parking Area,P1156,Employee,BADGE_10113,Exit,Denied,Medium,Failed Access,63,No,Unusual,No,6,1,Sunday,2,2026-02-01,No,0,0,0,1,0,1,Monitoring
SEC_1487,2026-02-01 07:00:00,BLDG_C,Common Area,P1143,Employee,BADGE_10308,Entry,Authorized,Low,Normal Access,140,No,Normal,No,7,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1488,2026-02-01 07:30:00,BLDG_B,Meeting Room,P1238,Employee,BADGE_10303,Exit,Authorized,High,Suspicious Activity,117,Yes,Suspicious,Yes,7,1,Sunday,2,2026-02-01,No,0,1,1,0,1,3,Warning
SEC_1489,2026-02-01 08:00:00,BLDG_A,Meeting Room,P1058,Employee,BADGE_10177,Entry,Authorized,Low,Normal Access,33,No,Normal,No,8,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1490,2026-02-01 08:30:00,BLDG_C,Meeting Room,P1121,Employee,BADGE_10088,Entry,Authorized,Low,Normal Access,62,No,Normal,No,8,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1491,2026-02-01 09:00:00,BLDG_B,Office Floor,P1194,Employee,BADGE_10427,Entry,Authorized,Low,Normal Access,163,No,Normal,No,9,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1492,2026-02-01 09:30:00,BLDG_C,Common Area,P1216,Employee,BADGE_10284,Exit,Authorized,Low,Normal Access,97,No,Normal,No,9,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1493,2026-02-01 10:00:00,BLDG_A,Common Area,P1188,Employee,BADGE_10385,Exit,Authorized,Medium,Normal Access,52,No,Normal,No,10,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1494,2026-02-01 10:30:00,BLDG_A,Meeting Room,P1197,Employee,BADGE_10232,Entry,Authorized,High,Suspicious Activity,41,Yes,Suspicious,Yes,10,1,Sunday,2,2026-02-01,Yes,0,1,1,0,1,3,Warning
SEC_1495,2026-02-01 11:00:00,BLDG_A,Parking Area,P1205,Employee,BADGE_10017,Entry,Authorized,Low,Normal Access,33,No,Normal,No,11,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1496,2026-02-01 11:30:00,BLDG_B,Office Floor,P1103,Contractor,BADGE_10033,Entry,Authorized,Low,Normal Access,90,No,Normal,No,11,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1497,2026-02-01 12:00:00,BLDG_A,Parking Area,P1112,Employee,BADGE_10015,Entry,Authorized,Low,Normal Access,157,No,Normal,No,12,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1498,2026-02-01 12:30:00,BLDG_A,Office Floor,P1255,Visitor,BADGE_10463,Exit,Authorized,Low,Normal Access,13,No,Normal,No,12,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1499,2026-02-01 13:00:00,BLDG_C,Office Floor,P1067,Employee,BADGE_10066,Entry,Authorized,Low,Normal Access,145,No,Normal,No,13,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1500,2026-02-01 13:30:00,BLDG_B,Server Room,P1009,Employee,BADGE_10420,Exit,Authorized,Medium,Normal Access,30,No,Normal,No,13,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1501,2026-02-01 14:00:00,BLDG_C,Office Floor,P1254,Employee,BADGE_10031,Entry,Authorized,Low,Normal Access,162,No,Normal,No,14,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1502,2026-02-01 14:30:00,BLDG_B,Common Area,P1088,Employee,BADGE_10121,Entry,Authorized,Low,Normal Access,4,No,Normal,No,14,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1503,2026-02-01 15:00:00,BLDG_A,Common Area,P1112,Employee,BADGE_10048,Entry,Authorized,Low,Normal Access,180,No,Normal,No,15,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1504,2026-02-01 15:30:00,BLDG_A,Office Floor,P1289,Employee,BADGE_10168,Exit,Authorized,Low,Normal Access,35,No,Normal,No,15,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1505,2026-02-01 16:00:00,BLDG_B,Meeting Room,P1221,Employee,BADGE_10261,Entry,Authorized,Low,Normal Access,59,No,Normal,No,16,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1506,2026-02-01 16:30:00,BLDG_C,Office Floor,P1109,Employee,BADGE_10309,Exit,Authorized,Low,Normal Access,53,No,Normal,No,16,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1507,2026-02-01 17:00:00,BLDG_B,Meeting Room,P1008,Employee,BADGE_10005,Exit,Authorized,Low,Normal Access,107,No,Normal,No,17,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1508,2026-02-01 17:30:00,BLDG_C,Common Area,P1025,Employee,BADGE_10464,Entry,Authorized,Low,Normal Access,165,No,Normal,No,17,1,Sunday,2,2026-02-01,Yes,0,0,0,0,0,0,Normal
SEC_1509,2026-02-01 18:00:00,BLDG_B,Parking Area,P1197,Employee,BADGE_10216,Entry,Denied,High,Failed Access,158,Yes,Normal,No,18,1,Sunday,2,2026-02-01,No,0,1,0,0,1,2,Warning
SEC_1510,2026-02-01 18:30:00,BLDG_B,Meeting Room,P1091,Employee,BADGE_10438,Entry,Authorized,Low,Normal Access,174,No,Normal,No,18,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1511,2026-02-01 19:00:00,BLDG_B,Restricted Zone,P1240,Employee,BADGE_10150,Exit,Denied,High,Restricted Access,140,Yes,Unusual,Yes,19,1,Sunday,2,2026-02-01,No,0,1,1,1,1,4,Critical
SEC_1512,2026-02-01 19:30:00,BLDG_A,Parking Area,P1014,Employee,BADGE_10122,Entry,Denied,Medium,Restricted Access,17,Yes,Normal,No,19,1,Sunday,2,2026-02-01,No,0,1,0,0,0,1,Monitoring
SEC_1513,2026-02-01 20:00:00,BLDG_A,Parking Area,P1082,Employee,BADGE_10077,Exit,Authorized,Low,Normal Access,60,No,Normal,No,20,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1514,2026-02-01 20:30:00,BLDG_A,Restricted Zone,P1080,Employee,BADGE_10235,Exit,Denied,High,Failed Access,32,Yes,Unusual,Yes,20,1,Sunday,2,2026-02-01,No,0,1,1,1,1,4,Critical
SEC_1515,2026-02-01 21:00:00,BLDG_C,Restricted Zone,P1042,Visitor,BADGE_10120,Exit,Denied,High,Failed Access,24,Yes,Normal,Yes,21,1,Sunday,2,2026-02-01,No,0,1,1,0,1,3,Warning
SEC_1516,2026-02-01 21:30:00,BLDG_A,Parking Area,P1262,Contractor,BADGE_10091,Exit,Authorized,Low,Normal Access,70,No,Normal,No,21,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1517,2026-02-01 22:00:00,BLDG_A,Restricted Zone,P1061,Employee,BADGE_10363,Exit,Denied,High,Restricted Access,79,Yes,Normal,Yes,22,1,Sunday,2,2026-02-01,No,0,1,1,0,1,3,Warning
SEC_1518,2026-02-01 22:30:00,BLDG_A,Office Floor,P1083,Visitor,BADGE_10391,Entry,Authorized,Low,Normal Access,48,No,Normal,No,22,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1519,2026-02-01 23:00:00,BLDG_A,Common Area,P1195,Employee,BADGE_10192,Entry,Authorized,Low,Normal Access,69,No,Normal,No,23,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1520,2026-02-01 23:30:00,BLDG_C,Common Area,P1296,Employee,BADGE_10378,Exit,Authorized,Low,Normal Access,98,No,Normal,No,23,1,Sunday,2,2026-02-01,No,0,0,0,0,0,0,Normal
SEC_1521,2026-02-02 00:00:00,BLDG_C,Meeting Room,P1166,Employee,BADGE_10297,Entry,Denied,Medium,Restricted Access,171,Yes,Unusual,No,0,2,Monday,2,2026-02-02,No,0,1,0,1,0,2,Warning
SEC_1522,2026-02-02 00:30:00,BLDG_A,Common Area,P1133,Employee,BADGE_10189,Exit,Authorized,Low,Normal Access,167,No,Normal,No,0,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1523,2026-02-02 01:00:00,BLDG_B,Meeting Room,P1170,Employee,BADGE_10318,Entry,Authorized,Low,Normal Access,58,No,Normal,No,1,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1524,2026-02-02 01:30:00,BLDG_B,Parking Area,P1029,Employee,BADGE_10153,Entry,Authorized,Low,Normal Access,124,No,Normal,No,1,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1525,2026-02-02 02:00:00,BLDG_C,Office Floor,P1248,Contractor,BADGE_10301,Entry,Authorized,Low,Normal Access,98,No,Normal,No,2,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1526,2026-02-02 02:30:00,BLDG_B,Office Floor,P1118,Visitor,BADGE_10378,Entry,Authorized,Medium,Normal Access,51,No,Normal,No,2,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1527,2026-02-02 03:00:00,BLDG_C,Meeting Room,P1182,Employee,BADGE_10352,Exit,Authorized,Low,Normal Access,169,No,Normal,No,3,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1528,2026-02-02 03:30:00,BLDG_A,Server Room,P1211,Employee,BADGE_10146,Entry,Authorized,Low,Normal Access,85,No,Normal,No,3,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1529,2026-02-02 04:00:00,BLDG_B,Common Area,P1077,Employee,BADGE_10068,Exit,Authorized,Low,Normal Access,110,No,Normal,No,4,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1530,2026-02-02 04:30:00,BLDG_A,Common Area,P1268,Contractor,BADGE_10397,Entry,Authorized,High,Suspicious Activity,65,Yes,Suspicious,Yes,4,2,Monday,2,2026-02-02,No,0,1,1,0,1,3,Warning
SEC_1531,2026-02-02 05:00:00,BLDG_C,Meeting Room,P1261,Employee,BADGE_10242,Entry,Authorized,Low,Normal Access,132,No,Normal,No,5,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1532,2026-02-02 05:30:00,BLDG_B,Office Floor,P1150,Employee,BADGE_10339,Entry,Authorized,Medium,Normal Access,46,No,Normal,No,5,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1533,2026-02-02 06:00:00,BLDG_A,Office Floor,P1100,Contractor,BADGE_10023,Entry,Authorized,Low,Normal Access,165,No,Normal,No,6,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1534,2026-02-02 06:30:00,BLDG_C,Parking Area,P1078,Employee,BADGE_10401,Exit,Authorized,Low,Normal Access,73,No,Normal,No,6,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1535,2026-02-02 07:00:00,BLDG_C,Office Floor,P1196,Employee,BADGE_10466,Entry,Authorized,Low,Normal Access,135,No,Normal,No,7,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1536,2026-02-02 07:30:00,BLDG_B,Meeting Room,P1287,Employee,BADGE_10211,Exit,Authorized,Low,Normal Access,180,No,Normal,No,7,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1537,2026-02-02 08:00:00,BLDG_B,Office Floor,P1019,Visitor,BADGE_10113,Exit,Authorized,Low,Normal Access,64,No,Normal,No,8,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1538,2026-02-02 08:30:00,BLDG_B,Meeting Room,P1293,Employee,BADGE_10176,Exit,Authorized,Low,Normal Access,121,No,Normal,No,8,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1539,2026-02-02 09:00:00,BLDG_A,Parking Area,P1077,Employee,BADGE_10473,Exit,Authorized,Low,Normal Access,54,No,Normal,No,9,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1540,2026-02-02 09:30:00,BLDG_A,Office Floor,P1007,Employee,BADGE_10164,Entry,Authorized,Low,Normal Access,164,No,Normal,No,9,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1541,2026-02-02 10:00:00,BLDG_A,Restricted Zone,P1126,Visitor,BADGE_10483,Entry,Authorized,Low,Normal Access,44,No,Normal,No,10,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1542,2026-02-02 10:30:00,BLDG_A,Office Floor,P1254,Visitor,BADGE_10278,Exit,Authorized,Low,Normal Access,152,No,Normal,No,10,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1543,2026-02-02 11:00:00,BLDG_A,Meeting Room,P1233,Employee,BADGE_10428,Entry,Authorized,Low,Normal Access,148,No,Normal,No,11,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1544,2026-02-02 11:30:00,BLDG_B,Office Floor,P1123,Employee,BADGE_10497,Entry,Authorized,Low,Normal Access,56,No,Normal,No,11,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1545,2026-02-02 12:00:00,BLDG_B,Common Area,P1283,Employee,BADGE_10405,Entry,Authorized,Low,Normal Access,170,No,Normal,No,12,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1546,2026-02-02 12:30:00,BLDG_B,Meeting Room,P1167,Employee,BADGE_10391,Exit,Authorized,Low,Normal Access,5,No,Normal,No,12,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1547,2026-02-02 13:00:00,BLDG_C,Server Room,P1281,Employee,BADGE_10428,Exit,Authorized,Low,Normal Access,128,No,Normal,No,13,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1548,2026-02-02 13:30:00,BLDG_B,Common Area,P1199,Contractor,BADGE_10488,Entry,Authorized,Low,Normal Access,88,No,Normal,No,13,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1549,2026-02-02 14:00:00,BLDG_C,Common Area,P1145,Employee,BADGE_10416,Entry,Authorized,Low,Normal Access,155,No,Normal,No,14,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1550,2026-02-02 14:30:00,BLDG_B,Meeting Room,P1064,Employee,BADGE_10299,Entry,Authorized,Low,Normal Access,42,No,Normal,No,14,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1551,2026-02-02 15:00:00,BLDG_A,Restricted Zone,P1141,Employee,BADGE_10071,Entry,Authorized,Low,Normal Access,138,No,Normal,No,15,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1552,2026-02-02 15:30:00,BLDG_A,Parking Area,P1065,Employee,BADGE_10069,Entry,Authorized,Low,Normal Access,68,No,Normal,No,15,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1553,2026-02-02 16:00:00,BLDG_B,Parking Area,P1080,Employee,BADGE_10456,Exit,Authorized,Low,Normal Access,44,No,Normal,No,16,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1554,2026-02-02 16:30:00,BLDG_A,Office Floor,P1267,Employee,BADGE_10446,Entry,Authorized,Low,Normal Access,85,No,Normal,No,16,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1555,2026-02-02 17:00:00,BLDG_C,Parking Area,P1071,Employee,BADGE_10499,Entry,Authorized,Low,Normal Access,127,No,Normal,No,17,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1556,2026-02-02 17:30:00,BLDG_A,Server Room,P1121,Employee,BADGE_10129,Exit,Authorized,Low,Normal Access,7,No,Normal,No,17,2,Monday,2,2026-02-02,Yes,0,0,0,0,0,0,Normal
SEC_1557,2026-02-02 18:00:00,BLDG_C,Meeting Room,P1228,Employee,BADGE_10088,Entry,Authorized,Medium,Normal Access,11,No,Normal,No,18,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
