Timestamp,Building_ID,Energy_Consumption_kWh,Power_Demand_kW,HVAC_Usage_kWh,Lighting_Usage_kWh,Water_Consumption_L,Temperature_C,Humidity_Percent,Occupancy_Count,Hour,Day,Day_of_Week,Working_Hours
2026-01-08 10:45:00,BLDG_B,14.0,56.01,7.78,3.58,25.33,29.14,53.51,81,10,8,3,1
2026-01-08 11:00:00,BLDG_C,14.44,57.75,8.01,3.32,31.4,28.2,56.2,99,11,8,3,1
2026-01-08 11:15:00,BLDG_A,14.13,56.53,7.94,3.31,26.44,28.46,55.38,63,11,8,3,1
2026-01-08 11:30:00,BLDG_C,14.41,57.64,7.72,3.71,22.78,28.03,57.58,84,11,8,3,1
2026-01-08 11:45:00,BLDG_C,14.08,56.33,7.23,3.85,17.78,28.56,53.35,47,11,8,3,1
2026-01-08 12:00:00,BLDG_B,13.83,55.34,7.78,3.56,15.7,29.13,55.34,35,12,8,3,1
2026-01-08 12:15:00,BLDG_B,12.98,51.94,7.24,3.11,19.36,26.81,56.5,68,12,8,3,1
2026-01-08 12:30:00,BLDG_B,14.63,58.53,8.11,3.69,25.13,27.32,58.73,82,12,8,3,1
2026-01-08 12:45:00,BLDG_B,15.91,63.64,8.7,4.12,24.1,29.88,54.53,82,12,8,3,1
2026-01-08 13:00:00,BLDG_A,15.18,60.72,8.79,3.54,27.98,29.21,50.89,83,13,8,3,1
2026-01-08 13:15:00,BLDG_C,14.7,58.81,8.79,3.56,26.09,28.76,57.61,98,13,8,3,1
2026-01-08 13:30:00,BLDG_C,14.71,58.86,8.4,3.38,32.68,28.96,52.45,95,13,8,3,1
2026-01-08 13:45:00,BLDG_B,15.21,60.83,8.42,3.72,23.24,29.28,56.0,63,13,8,3,1
2026-01-08 14:00:00,BLDG_A,14.12,56.49,7.45,3.43,21.95,28.11,56.43,73,14,8,3,1
2026-01-08 14:15:00,BLDG_A,15.57,62.3,8.79,3.86,23.25,27.69,61.47,60,14,8,3,1
2026-01-08 14:30:00,BLDG_C,13.23,52.93,7.44,3.44,20.41,28.7,53.78,51,14,8,3,1
2026-01-08 14:45:00,BLDG_B,13.98,55.93,7.65,3.69,18.26,27.1,55.8,47,14,8,3,1
2026-01-08 15:00:00,BLDG_C,15.04,60.15,8.51,3.59,19.76,28.55,54.61,60,15,8,3,1
2026-01-08 15:15:00,BLDG_C,14.7,58.82,7.55,3.99,27.36,25.78,57.92,83,15,8,3,1
2026-01-08 15:30:00,BLDG_A,14.21,56.85,7.6,3.7,17.27,28.79,56.72,41,15,8,3,1
2026-01-08 15:45:00,BLDG_A,21.74,86.94,7.63,3.95,26.86,27.83,50.91,92,15,8,3,1
2026-01-08 16:00:00,BLDG_C,13.98,55.92,7.24,3.63,23.57,27.26,53.45,83,16,8,3,1
2026-01-08 16:15:00,BLDG_B,13.08,52.34,6.84,3.56,25.44,27.79,52.6,87,16,8,3,1
2026-01-08 16:30:00,BLDG_B,14.63,58.53,8.06,3.59,28.77,28.26,57.96,99,16,8,3,1
2026-01-08 16:45:00,BLDG_C,13.83,55.33,7.23,3.41,31.44,27.11,61.97,96,16,8,3,1
2026-01-08 17:00:00,BLDG_C,13.97,55.89,7.25,3.73,20.94,23.29,62.25,51,17,8,3,1
2026-01-08 17:15:00,BLDG_B,13.28,53.1,6.81,3.43,24.04,23.56,61.65,77,17,8,3,1
2026-01-08 17:30:00,BLDG_B,13.12,52.49,6.52,3.63,20.16,23.93,61.82,59,17,8,3,1
2026-01-08 17:45:00,BLDG_B,12.63,50.53,6.36,3.81,18.12,24.28,64.56,37,17,8,3,1
2026-01-08 18:00:00,BLDG_C,9.28,37.11,4.21,2.4,11.17,24.43,58.07,12,18,8,3,1
2026-01-08 18:15:00,BLDG_A,8.37,33.47,3.87,2.04,15.11,22.49,64.47,30,18,8,3,1
2026-01-08 18:30:00,BLDG_B,8.88,35.51,4.03,2.22,14.29,23.14,65.72,35,18,8,3,1
2026-01-08 18:45:00,BLDG_B,9.48,37.94,4.95,2.19,13.25,21.55,66.68,25,18,8,3,1
2026-01-08 19:00:00,BLDG_B,8.15,32.58,3.47,1.9,11.31,21.27,66.17,15,19,8,3,0
2026-01-08 19:15:00,BLDG_C,8.58,34.33,3.92,2.53,15.3,20.31,70.04,34,19,8,3,0
2026-01-08 19:30:00,BLDG_A,9.11,36.42,4.35,1.86,14.09,20.89,58.05,21,19,8,3,0
2026-01-08 19:45:00,BLDG_A,8.54,34.14,3.8,2.02,13.93,20.38,68.97,20,19,8,3,0
2026-01-08 20:00:00,BLDG_B,10.4,41.58,4.79,2.36,11.44,20.83,64.29,24,20,8,3,0
2026-01-08 20:15:00,BLDG_C,9.32,37.28,4.34,2.36,12.28,23.26,57.11,24,20,8,3,0
2026-01-08 20:30:00,BLDG_A,8.26,33.06,3.64,2.0,12.13,20.86,67.74,25,20,8,3,0
2026-01-08 20:45:00,BLDG_C,9.68,38.74,4.51,2.25,14.96,25.16,63.88,19,20,8,3,0
2026-01-08 21:00:00,BLDG_A,5.05,20.18,1.65,0.74,13.17,22.59,63.2,3,21,8,3,0
2026-01-08 21:15:00,BLDG_B,7.17,28.69,1.6,0.68,7.29,22.22,67.03,1,21,8,3,0
2026-01-08 21:30:00,BLDG_C,5.34,21.36,1.93,0.5,7.67,20.97,70.88,0,21,8,3,0
2026-01-08 21:45:00,BLDG_B,6.21,24.83,2.63,0.98,11.66,22.84,67.18,9,21,8,3,0
2026-01-08 22:00:00,BLDG_A,6.36,25.46,2.37,1.01,8.35,21.31,70.46,8,22,8,3,0
2026-01-08 22:15:00,BLDG_A,4.81,19.23,1.99,0.66,11.05,22.15,66.51,6,22,8,3,0
2026-01-08 22:30:00,BLDG_B,6.74,26.97,2.77,0.87,8.62,25.07,60.12,3,22,8,3,0
2026-01-08 22:45:00,BLDG_A,5.64,22.58,2.13,1.46,5.61,21.88,59.87,5,22,8,3,0
2026-01-08 23:00:00,BLDG_B,5.49,21.97,1.42,1.09,5.62,23.38,61.69,1,23,8,3,0
2026-01-08 23:15:00,BLDG_B,4.57,18.29,1.93,0.57,8.64,21.16,63.24,6,23,8,3,0
2026-01-08 23:30:00,BLDG_B,6.27,25.07,1.96,1.05,10.67,21.96,71.08,1,23,8,3,0
2026-01-08 23:45:00,BLDG_A,5.67,22.69,2.42,0.58,8.19,24.12,60.78,9,23,8,3,0
2026-01-09 00:00:00,BLDG_C,4.36,17.44,1.72,0.3,8.47,21.25,66.0,7,0,9,4,0
2026-01-09 00:15:00,BLDG_B,5.61,22.44,1.6,0.79,9.96,24.17,62.89,7,0,9,4,0
2026-01-09 00:30:00,BLDG_C,5.41,21.65,1.98,1.19,4.66,22.85,63.36,0,0,9,4,0
2026-01-09 00:45:00,BLDG_A,5.41,21.64,1.68,1.15,10.14,21.33,70.6,7,0,9,4,0
2026-01-09 01:00:00,BLDG_A,6.09,24.36,1.84,0.89,5.13,22.76,61.49,1,1,9,4,0
2026-01-09 01:15:00,BLDG_C,5.4,21.59,1.96,0.66,10.23,23.17,63.33,5,1,9,4,0
2026-01-09 01:30:00,BLDG_B,4.72,18.87,1.81,0.92,6.38,22.75,61.15,0,1,9,4,0
2026-01-09 01:45:00,BLDG_A,5.74,22.95,2.48,0.73,7.0,20.12,63.37,4,1,9,4,0
2026-01-09 02:00:00,BLDG_B,5.92,23.67,2.71,0.67,9.87,21.13,63.97,6,2,9,4,0
2026-01-09 02:15:00,BLDG_B,6.23,24.91,2.43,1.07,11.57,21.7,64.83,9,2,9,4,0
2026-01-09 02:30:00,BLDG_C,4.4,17.6,1.11,0.67,8.75,21.91,63.35,0,2,9,4,0
2026-01-09 02:45:00,BLDG_A,5.55,22.22,1.68,1.08,8.64,22.74,61.31,1,2,9,4,0
2026-01-09 03:00:00,BLDG_C,4.75,19.0,1.91,0.65,9.76,22.21,59.96,6,3,9,4,0
2026-01-09 03:15:00,BLDG_A,4.88,19.5,1.08,1.31,9.86,20.4,66.65,5,3,9,4,0
2026-01-09 03:30:00,BLDG_C,4.69,18.74,1.56,0.39,9.34,22.46,59.3,2,3,9,4,0
2026-01-09 03:45:00,BLDG_A,4.87,19.5,1.9,0.56,9.19,22.73,65.68,9,3,9,4,0
2026-01-09 04:00:00,BLDG_A,5.51,22.03,1.78,0.76,9.53,22.67,63.74,1,4,9,4,0
2026-01-09 04:15:00,BLDG_A,4.71,18.85,2.0,0.3,8.38,23.3,58.18,9,4,9,4,0
2026-01-09 04:30:00,BLDG_B,4.32,17.26,1.31,0.3,10.84,23.0,62.07,3,4,9,4,0
2026-01-09 04:45:00,BLDG_B,4.69,18.78,1.77,0.31,10.0,22.55,61.42,2,4,9,4,0
2026-01-09 05:00:00,BLDG_C,5.2,20.82,2.08,0.73,13.68,21.92,65.58,6,5,9,4,0
2026-01-09 05:15:00,BLDG_C,5.42,21.66,2.01,0.73,10.57,20.01,71.51,7,5,9,4,0
2026-01-09 05:30:00,BLDG_A,5.36,21.45,2.22,0.88,10.04,22.52,58.1,1,5,9,4,0
2026-01-09 05:45:00,BLDG_A,5.41,21.66,2.19,0.75,6.86,22.25,64.47,9,5,9,4,0
2026-01-09 06:00:00,BLDG_B,8.6,34.41,3.8,2.07,14.72,22.33,63.53,22,6,9,4,0
2026-01-09 06:15:00,BLDG_B,8.27,33.08,4.06,1.89,16.73,20.47,68.81,29,6,9,4,0
2026-01-09 06:30:00,BLDG_B,8.68,34.71,3.6,2.18,14.09,20.7,67.09,14,6,9,4,0
2026-01-09 06:45:00,BLDG_C,8.75,35.02,3.86,2.15,10.88,23.26,60.35,12,6,9,4,0
2026-01-09 07:00:00,BLDG_B,8.24,32.96,3.47,1.92,12.6,21.95,63.61,24,7,9,4,0
2026-01-09 07:15:00,BLDG_C,9.3,37.19,4.53,2.13,8.68,23.28,60.2,13,7,9,4,0
2026-01-09 07:30:00,BLDG_B,8.14,32.56,3.86,1.95,11.28,22.95,66.31,24,7,9,4,0
2026-01-09 07:45:00,BLDG_B,8.85,35.39,4.53,1.62,13.01,23.4,62.46,23,7,9,4,0
2026-01-09 08:00:00,BLDG_A,13.76,55.04,6.98,3.83,17.48,24.94,65.8,59,8,9,4,0
2026-01-09 08:15:00,BLDG_C,11.9,47.61,6.06,3.37,21.86,23.63,61.87,70,8,9,4,0
2026-01-09 08:30:00,BLDG_B,13.15,52.62,6.9,3.82,17.42,24.79,58.18,42,8,9,4,0
2026-01-09 08:45:00,BLDG_A,13.63,54.51,7.09,3.68,28.37,24.54,56.15,92,8,9,4,0
2026-01-09 09:00:00,BLDG_C,13.12,52.49,6.8,3.58,23.44,24.98,54.62,79,9,9,4,1
2026-01-09 09:15:00,BLDG_C,13.09,52.38,7.07,3.13,26.65,25.52,54.47,96,9,9,4,1
2026-01-09 09:30:00,BLDG_B,13.83,55.34,7.11,3.98,21.89,26.53,58.51,73,9,9,4,1
2026-01-09 09:45:00,BLDG_C,13.7,54.8,7.23,3.51,27.8,26.04,59.96,92,9,9,4,1
2026-01-09 10:00:00,BLDG_A,15.31,61.25,8.18,3.76,33.82,28.46,50.07,98,10,9,4,1
2026-01-09 10:15:00,BLDG_A,13.62,54.48,6.98,3.57,27.28,26.19,60.9,78,10,9,4,1
2026-01-09 10:30:00,BLDG_C,13.51,54.04,7.13,3.53,22.29,27.33,55.06,63,10,9,4,1
2026-01-09 10:45:00,BLDG_A,14.56,58.22,8.3,3.65,29.57,27.29,57.0,93,10,9,4,1
2026-01-09 11:00:00,BLDG_C,15.01,60.06,8.83,3.61,19.49,29.8,57.64,43,11,9,4,1
2026-01-09 11:15:00,BLDG_A,14.36,57.46,7.81,3.53,18.15,28.51,57.42,40,11,9,4,1
2026-01-09 11:30:00,BLDG_C,14.87,59.48,8.61,3.59,21.24,29.71,52.14,63,11,9,4,1
2026-01-09 11:45:00,BLDG_C,13.07,52.29,6.76,3.71,26.55,26.85,54.56,92,11,9,4,1
2026-01-09 12:00:00,BLDG_C,14.43,57.71,7.29,3.72,18.97,29.08,47.42,51,12,9,4,1
2026-01-09 12:15:00,BLDG_A,16.0,64.01,9.12,3.61,21.01,29.93,50.44,50,12,9,4,1
2026-01-09 12:30:00,BLDG_C,14.83,59.32,8.38,3.76,15.6,29.04,53.31,37,12,9,4,1
2026-01-09 12:45:00,BLDG_C,14.61,58.42,8.67,3.49,17.89,30.26,49.14,55,12,9,4,1
2026-01-09 13:00:00,BLDG_B,15.41,61.66,8.15,4.16,26.11,28.38,54.54,98,13,9,4,1
2026-01-09 13:15:00,BLDG_B,17.12,68.49,10.45,3.97,23.16,30.68,51.72,70,13,9,4,1
2026-01-09 13:30:00,BLDG_C,16.59,66.37,9.63,3.79,27.07,31.7,49.28,96,13,9,4,1
2026-01-09 13:45:00,BLDG_B,13.35,53.41,7.53,3.11,23.85,28.43,52.9,76,13,9,4,1
2026-01-09 14:00:00,BLDG_C,14.3,57.2,7.14,3.75,27.63,28.23,55.67,76,14,9,4,1
2026-01-09 14:15:00,BLDG_B,15.55,62.2,9.26,3.52,28.79,30.37,53.27,95,14,9,4,1
2026-01-09 14:30:00,BLDG_A,15.97,63.89,9.15,3.36,16.84,30.36,48.68,47,14,9,4,1
2026-01-09 14:45:00,BLDG_A,14.41,57.64,8.07,3.51,18.52,27.65,60.26,45,14,9,4,1
2026-01-09 15:00:00,BLDG_C,14.11,56.42,7.34,3.38,31.2,27.56,55.87,88,15,9,4,1
2026-01-09 15:15:00,BLDG_C,14.25,56.99,7.9,3.73,18.76,27.48,56.33,50,15,9,4,1
2026-01-09 15:30:00,BLDG_A,13.12,52.46,6.82,4.0,12.53,25.94,60.71,42,15,9,4,1
2026-01-09 15:45:00,BLDG_A,13.65,54.59,7.59,3.81,29.76,26.16,58.96,93,15,9,4,1
2026-01-09 16:00:00,BLDG_B,15.21,60.83,7.6,4.29,28.71,25.74,61.74,91,16,9,4,1
2026-01-09 16:15:00,BLDG_C,12.92,51.68,6.82,3.21,24.46,25.69,59.82,74,16,9,4,1
2026-01-09 16:30:00,BLDG_A,13.86,55.45,7.84,3.47,28.02,26.22,56.33,93,16,9,4,1
2026-01-09 16:45:00,BLDG_A,13.79,55.16,7.32,3.36,14.31,26.17,59.33,36,16,9,4,1
2026-01-09 17:00:00,BLDG_C,14.99,59.95,7.92,3.91,20.71,27.36,53.03,44,17,9,4,1
2026-01-09 17:15:00,BLDG_B,12.63,50.51,5.85,3.54,21.48,23.9,61.98,78,17,9,4,1
2026-01-09 17:30:00,BLDG_B,13.27,53.09,7.27,3.65,17.28,25.86,58.61,45,17,9,4,1
2026-01-09 17:45:00,BLDG_B,13.02,52.09,6.16,3.76,15.26,23.99,60.89,36,17,9,4,1
2026-01-09 18:00:00,BLDG_B,8.71,34.85,4.24,1.64,14.99,23.75,61.49,24,18,9,4,1
2026-01-09 18:15:00,BLDG_A,9.84,39.35,4.79,1.84,17.95,24.18,55.59,34,18,9,4,1
2026-01-09 18:30:00,BLDG_C,9.27,37.06,4.14,2.25,13.93,21.57,63.5,29,18,9,4,1
2026-01-09 18:45:00,BLDG_C,8.15,32.6,3.55,1.86,12.35,22.92,63.4,18,18,9,4,1
2026-01-09 19:00:00,BLDG_A,8.93,35.74,4.31,1.57,11.42,22.2,64.68,13,19,9,4,0
2026-01-09 19:15:00,BLDG_A,8.97,35.89,4.2,1.77,16.05,22.59,60.53,27,19,9,4,0
2026-01-09 19:30:00,BLDG_A,10.02,40.09,5.03,1.93,16.01,22.35,67.78,27,19,9,4,0
2026-01-09 19:45:00,BLDG_C,9.0,36.01,4.46,2.04,10.0,24.95,57.48,14,19,9,4,0
2026-01-09 20:00:00,BLDG_C,8.37,33.47,3.71,1.98,15.26,21.23,68.56,29,20,9,4,0
2026-01-09 20:15:00,BLDG_C,8.45,33.79,4.39,1.85,15.81,21.36,66.74,32,20,9,4,0
2026-01-09 20:30:00,BLDG_B,8.69,34.74,3.94,2.23,12.17,21.25,63.68,20,20,9,4,0
2026-01-09 20:45:00,BLDG_A,8.92,35.69,4.04,1.97,11.83,21.33,70.83,14,20,9,4,0
2026-01-09 21:00:00,BLDG_A,5.19,20.78,1.54,0.85,9.14,21.24,62.07,5,21,9,4,0
2026-01-09 21:15:00,BLDG_A,4.94,19.77,1.94,0.66,9.2,23.43,65.12,4,21,9,4,0
2026-01-09 21:30:00,BLDG_C,6.16,24.63,2.02,1.18,5.29,23.7,64.94,0,21,9,4,0
2026-01-09 21:45:00,BLDG_A,6.13,24.52,1.94,0.7,6.6,21.32,63.52,2,21,9,4,0
2026-01-09 22:00:00,BLDG_A,4.9,19.59,1.7,0.82,9.64,21.0,70.18,0,22,9,4,0
2026-01-09 22:15:00,BLDG_B,5.74,22.95,2.14,1.06,6.46,22.57,62.9,4,22,9,4,0
2026-01-09 22:30:00,BLDG_C,4.87,19.48,1.54,0.87,9.82,21.34,66.36,4,22,9,4,0
2026-01-09 22:45:00,BLDG_A,4.89,19.56,1.42,0.86,8.94,22.76,64.14,5,22,9,4,0
2026-01-09 23:00:00,BLDG_C,5.42,21.67,2.35,0.31,11.6,22.24,63.73,7,23,9,4,0
2026-01-09 23:15:00,BLDG_C,5.74,22.96,2.31,0.97,11.28,20.18,69.66,9,23,9,4,0
2026-01-09 23:30:00,BLDG_C,4.68,18.73,1.35,0.81,7.09,23.86,64.09,0,23,9,4,0
2026-01-09 23:45:00,BLDG_B,4.72,18.9,1.14,0.94,8.21,24.16,56.02,3,23,9,4,0
2026-01-10 00:00:00,BLDG_C,5.07,20.29,1.5,0.85,6.01,21.26,69.52,9,0,10,5,0
2026-01-10 00:15:00,BLDG_C,5.65,22.61,1.94,0.66,7.74,21.53,60.21,0,0,10,5,0
2026-01-10 00:30:00,BLDG_C,6.2,24.82,2.58,1.02,7.22,22.34,67.08,8,0,10,5,0
2026-01-10 00:45:00,BLDG_A,5.24,20.95,1.92,0.85,8.88,22.4,67.28,6,0,10,5,0
2026-01-10 01:00:00,BLDG_B,4.92,19.69,1.62,0.48,8.04,22.79,60.04,6,1,10,5,0
2026-01-10 01:15:00,BLDG_A,6.07,24.29,2.22,1.13,7.13,24.41,59.65,4,1,10,5,0
2026-01-10 01:30:00,BLDG_B,5.0,20.01,1.94,0.44,11.7,21.79,61.5,6,1,10,5,0
2026-01-10 01:45:00,BLDG_B,5.07,20.26,1.31,1.03,5.67,21.04,65.29,1,1,10,5,0
2026-01-10 02:00:00,BLDG_C,4.97,19.88,1.31,1.17,6.73,20.34,66.06,3,2,10,5,0
2026-01-10 02:15:00,BLDG_C,4.31,17.24,1.33,0.52,7.92,21.12,68.15,6,2,10,5,0
2026-01-10 02:30:00,BLDG_A,6.05,24.21,3.24,0.77,7.48,21.96,68.49,2,2,10,5,0
2026-01-10 02:45:00,BLDG_B,5.73,22.91,2.48,0.75,6.47,24.15,65.46,1,2,10,5,0
2026-01-10 03:00:00,BLDG_C,4.57,18.28,1.7,0.76,9.26,21.38,63.75,9,3,10,5,0
2026-01-10 03:15:00,BLDG_C,6.25,25.01,2.55,1.26,8.82,22.27,63.47,1,3,10,5,0
2026-01-10 03:30:00,BLDG_C,5.06,20.22,1.72,0.53,9.34,21.98,59.48,0,3,10,5,0
2026-01-10 03:45:00,BLDG_C,5.46,21.84,2.54,0.72,10.12,23.43,59.94,4,3,10,5,0
2026-01-10 04:00:00,BLDG_A,6.1,24.4,2.4,1.18,5.28,25.03,62.85,5,4,10,5,0
2026-01-10 04:15:00,BLDG_A,5.06,20.23,1.67,0.72,9.86,21.36,70.3,5,4,10,5,0
2026-01-10 04:30:00,BLDG_C,5.49,21.98,2.34,0.57,10.64,21.41,61.68,8,4,10,5,0
2026-01-10 04:45:00,BLDG_C,5.4,21.6,2.07,0.87,7.34,23.25,60.84,3,4,10,5,0
2026-01-10 05:00:00,BLDG_C,5.97,23.87,2.2,1.0,11.34,22.82,63.19,0,5,10,5,0
2026-01-10 05:15:00,BLDG_C,5.69,22.77,2.18,0.7,11.28,24.22,62.02,5,5,10,5,0
2026-01-10 05:30:00,BLDG_C,5.67,22.68,2.1,0.94,8.51,22.7,61.02,4,5,10,5,0
2026-01-10 05:45:00,BLDG_B,5.36,21.44,2.4,0.46,8.79,21.57,66.42,9,5,10,5,0
2026-01-10 06:00:00,BLDG_B,9.93,39.73,5.29,1.67,14.16,22.71,62.02,13,6,10,5,0
2026-01-10 06:15:00,BLDG_B,8.79,35.17,4.62,1.89,11.48,23.33,62.46,16,6,10,5,0
2026-01-10 06:30:00,BLDG_B,9.2,36.81,4.11,2.15,15.87,22.98,64.66,35,6,10,5,0
2026-01-10 06:45:00,BLDG_C,8.86,35.45,3.84,2.19,13.42,22.61,63.61,24,6,10,5,0
2026-01-10 07:00:00,BLDG_B,8.44,33.77,3.9,1.7,18.55,23.28,61.27,27,7,10,5,0
2026-01-10 07:15:00,BLDG_B,8.23,32.93,3.37,2.18,12.19,23.86,61.38,21,7,10,5,0
2026-01-10 07:30:00,BLDG_A,8.71,34.85,4.53,2.04,13.67,24.57,60.38,26,7,10,5,0
2026-01-10 07:45:00,BLDG_B,8.37,33.47,3.54,1.78,8.54,24.14,60.17,10,7,10,5,0
2026-01-10 08:00:00,BLDG_B,12.75,50.99,6.31,3.27,27.68,23.61,61.31,93,8,10,5,0
2026-01-10 08:15:00,BLDG_C,13.12,52.5,6.98,3.66,18.04,24.43,65.66,55,8,10,5,0
2026-01-10 08:30:00,BLDG_B,14.16,56.65,7.13,3.92,25.74,26.13,59.99,88,8,10,5,0
2026-01-10 08:45:00,BLDG_B,12.74,50.95,6.29,3.61,18.46,24.12,60.44,64,8,10,5,0
2026-01-10 09:00:00,BLDG_C,12.69,50.76,6.58,3.37,27.8,25.94,60.68,82,9,10,5,1
2026-01-10 09:15:00,BLDG_B,13.94,55.77,7.6,3.13,23.49,25.42,58.37,69,9,10,5,1
2026-01-10 09:30:00,BLDG_C,13.6,54.42,6.89,3.98,24.32,26.3,61.58,72,9,10,5,1
2026-01-10 09:45:00,BLDG_B,14.76,59.04,7.66,3.86,22.2,28.15,56.38,65,9,10,5,1
2026-01-10 10:00:00,BLDG_A,13.37,53.46,6.72,3.68,20.9,27.18,56.41,58,10,10,5,1
2026-01-10 10:15:00,BLDG_A,14.85,59.4,7.65,3.97,29.5,27.32,57.87,83,10,10,5,1
2026-01-10 10:30:00,BLDG_B,13.65,54.6,7.01,3.66,20.98,25.92,53.9,66,10,10,5,1
2026-01-10 10:45:00,BLDG_A,14.79,59.16,8.24,3.47,28.14,28.72,51.05,89,10,10,5,1
2026-01-10 11:00:00,BLDG_C,14.34,57.36,7.61,3.74,28.79,28.84,50.66,92,11,10,5,1
2026-01-10 11:15:00,BLDG_B,15.22,60.9,9.27,3.39,18.42,30.87,51.62,37,11,10,5,1
2026-01-10 11:30:00,BLDG_C,13.16,52.65,7.01,3.35,18.56,28.1,60.55,44,11,10,5,1
2026-01-10 11:45:00,BLDG_A,15.06,60.25,8.17,3.79,21.96,28.89,60.86,59,11,10,5,1
2026-01-10 12:00:00,BLDG_C,15.25,61.02,8.33,3.81,26.38,29.06,55.82,95,12,10,5,1
2026-01-10 12:15:00,BLDG_A,15.13,60.52,8.89,3.28,20.24,30.76,52.86,63,12,10,5,1
2026-01-10 12:30:00,BLDG_A,13.69,54.76,8.27,3.29,17.33,28.83,48.86,53,12,10,5,1
2026-01-10 12:45:00,BLDG_A,14.98,59.92,8.76,3.49,19.99,29.32,51.89,77,12,10,5,1
2026-01-10 13:00:00,BLDG_C,15.46,61.83,9.17,3.42,30.79,29.73,50.54,100,13,10,5,1
2026-01-10 13:15:00,BLDG_A,14.56,58.24,8.25,3.72,28.38,29.21,51.82,95,13,10,5,1
2026-01-10 13:30:00,BLDG_B,14.33,57.31,7.56,3.61,25.74,28.4,54.39,77,13,10,5,1
2026-01-10 13:45:00,BLDG_A,14.66,58.66,8.56,3.89,21.05,29.1,52.44,59,13,10,5,1
2026-01-10 14:00:00,BLDG_B,15.21,60.85,8.48,3.68,20.36,30.05,46.49,54,14,10,5,1
2026-01-10 14:15:00,BLDG_B,15.09,60.36,8.32,3.44,28.72,27.4,58.65,82,14,10,5,1
2026-01-10 14:30:00,BLDG_B,13.69,54.78,7.82,3.13,20.77,28.63,51.34,58,14,10,5,1
2026-01-10 14:45:00,BLDG_B,13.69,54.74,7.27,3.64,19.24,27.44,57.06,45,14,10,5,1
2026-01-10 15:00:00,BLDG_C,14.86,59.45,8.5,3.17,26.98,29.5,59.48,89,15,10,5,1
2026-01-10 15:15:00,BLDG_B,12.38,49.53,6.33,3.44,23.29,25.99,55.75,62,15,10,5,1
2026-01-10 15:30:00,BLDG_A,13.8,55.18,7.28,3.42,26.86,26.88,49.58,97,15,10,5,1
2026-01-10 15:45:00,BLDG_B,13.7,54.82,7.64,3.47,24.78,27.72,55.07,93,15,10,5,1
2026-01-10 16:00:00,BLDG_A,14.02,56.07,8.3,3.27,20.79,28.83,57.56,39,16,10,5,1
2026-01-10 16:15:00,BLDG_C,13.35,53.41,6.89,3.42,30.37,26.54,63.57,85,16,10,5,1
2026-01-10 16:30:00,BLDG_B,13.24,52.96,6.62,3.89,16.21,25.6,55.42,55,16,10,5,1
2026-01-10 16:45:00,BLDG_A,14.67,58.68,8.53,3.89,18.05,28.15,56.77,46,16,10,5,1
2026-01-10 17:00:00,BLDG_C,13.8,55.21,6.49,3.98,26.78,23.76,60.46,84,17,10,5,1
2026-01-10 17:15:00,BLDG_C,13.18,52.71,6.93,3.6,17.81,22.46,63.5,38,17,10,5,1
2026-01-10 17:30:00,BLDG_A,13.4,53.58,6.65,3.67,28.2,25.21,67.62,76,17,10,5,1
2026-01-10 17:45:00,BLDG_B,13.67,54.68,6.47,3.89,21.72,23.65,57.52,72,17,10,5,1
2026-01-10 18:00:00,BLDG_C,8.51,34.02,4.11,1.63,12.8,22.59,64.38,31,18,10,5,1
2026-01-10 18:15:00,BLDG_A,10.22,40.86,4.95,2.2,12.18,24.22,62.58,19,18,10,5,1
2026-01-10 18:30:00,BLDG_B,8.63,34.51,3.89,2.33,11.35,23.21,65.95,24,18,10,5,1
2026-01-10 18:45:00,BLDG_C,8.71,34.82,3.92,1.78,5.65,21.78,65.12,14,18,10,5,1
2026-01-10 19:00:00,BLDG_A,9.36,37.45,4.55,2.35,14.37,20.46,67.73,31,19,10,5,0
2026-01-10 19:15:00,BLDG_C,8.88,35.53,3.81,2.51,15.22,23.05,61.75,25,19,10,5,0
2026-01-10 19:30:00,BLDG_C,8.59,34.37,4.14,2.19,12.8,22.78,64.14,22,19,10,5,0
2026-01-10 19:45:00,BLDG_A,9.48,37.9,4.51,2.15,16.07,21.88,63.65,31,19,10,5,0
2026-01-10 20:00:00,BLDG_C,8.44,33.77,3.79,1.72,16.44,24.22,63.04,34,20,10,5,0
2026-01-10 20:15:00,BLDG_A,9.35,37.41,4.17,2.27,12.33,20.72,65.32,29,20,10,5,0
2026-01-10 20:30:00,BLDG_B,8.9,35.59,4.87,1.74,14.08,20.17,68.38,27,20,10,5,0
2026-01-10 20:45:00,BLDG_A,9.31,37.22,4.46,2.09,9.35,21.17,65.66,20,20,10,5,0
2026-01-10 21:00:00,BLDG_B,5.79,23.17,2.14,0.92,7.2,21.95,67.96,1,21,10,5,0
2026-01-10 21:15:00,BLDG_C,5.01,20.05,1.89,0.3,9.42,22.29,63.91,6,21,10,5,0
2026-01-10 21:30:00,BLDG_A,5.01,20.06,1.7,0.9,9.76,21.71,59.62,8,21,10,5,0
2026-01-10 21:45:00,BLDG_A,4.81,19.24,1.51,1.46,6.74,22.42,67.65,6,21,10,5,0
2026-01-10 22:00:00,BLDG_A,5.87,23.48,2.75,0.3,6.92,20.5,64.04,5,22,10,5,0
2026-01-10 22:15:00,BLDG_A,6.06,24.24,2.66,0.79,10.56,23.73,59.94,9,22,10,5,0
